User_ID,total_watch_minutes,sessions,avg_completion,unique_genres,weekend_share,mobile_share,revenue,Age,Country,Subscription_Type,Churn_Status,Viewer_Segment_ID,Viewer_Segment
U108498,210.0,3,0.5366666666666666,2,0.3333333333333333,0.3333333333333333,1.299,55,United Kingdom,Standard,Active,2,At-Risk Low Engagement
U108499,61.2,1,0.471,1,0.0,0.0,0.26633333333333337,56,Japan,Basic,Churned,2,At-Risk Low Engagement
U108500,451.9,8,0.698,5,0.125,0.5,2.130666666666667,38,France,Basic,Active,3,Premium Loyalists
U108501,565.9,11,0.628,8,0.18181818181818182,0.5454545454545454,6.962999999999999,28,Canada,Premium,Active,3,Premium Loyalists
U108502,42.6,1,0.723,1,0.0,1.0,0.26633333333333337,37,Brazil,Basic,Churned,0,Genre Explorers
U108503,285.2,3,0.6746666666666666,3,0.3333333333333333,0.6666666666666666,1.299,22,Canada,Standard,Active,0,Genre Explorers
U108504,1073.6,19,0.6475263157894737,11,0.21052631578947367,0.3684210526315789,12.026999999999997,62,South Korea,Premium,Active,1,Global Bingers
U108505,38.2,1,0.707,1,0.0,0.0,0.26633333333333337,48,Brazil,Basic,Active,2,At-Risk Low Engagement
U108506,490.3,8,0.6535,7,0.25,0.375,3.464,37,United States,Standard,Active,3,Premium Loyalists
U108507,303.20000000000005,6,0.7138333333333332,3,0.6666666666666666,0.16666666666666666,1.5980000000000003,45,Brazil,Basic,Active,4,Casual Browsers
U108508,14.4,1,0.481,1,0.0,0.0,0.16633333333333333,28,Australia,Mobile,Churned,2,At-Risk Low Engagement
U108509,759.4,11,0.6606363636363637,6,0.45454545454545453,0.36363636363636365,1.8296666666666668,20,South Korea,Mobile,Churned,3,Premium Loyalists
U108510,412.5,6,0.7543333333333333,6,0.3333333333333333,0.3333333333333333,2.598,16,Australia,Standard,Active,3,Premium Loyalists
U108511,232.89999999999998,4,0.7065,4,0.5,0.5,1.732,34,Spain,Standard,Churned,4,Casual Browsers
U108512,356.0,4,0.7075,2,0.0,0.5,1.732,31,Spain,Standard,Active,0,Genre Explorers
U108513,8.3,1,0.32,1,0.0,0.0,0.16633333333333333,40,Mexico,Mobile,Churned,2,At-Risk Low Engagement
U108514,69.5,1,0.755,1,0.0,0.0,0.433,34,Canada,Standard,Active,2,At-Risk Low Engagement
U108515,72.6,1,0.501,1,0.0,0.0,0.433,39,Spain,Standard,Active,2,At-Risk Low Engagement
U108516,317.5,8,0.690375,6,0.375,0.125,1.3306666666666667,43,Brazil,Mobile,Active,3,Premium Loyalists
U108517,32.0,1,0.654,1,0.0,1.0,0.26633333333333337,16,India,Basic,Active,0,Genre Explorers
U108518,59.4,3,0.7120000000000001,3,0.0,0.6666666666666666,1.299,44,Australia,Standard,Active,0,Genre Explorers
U108519,646.3,10,0.6454,4,0.0,0.5,2.6633333333333336,29,India,Basic,Active,3,Premium Loyalists
U108520,764.8,8,0.8356250000000001,6,0.25,0.5,5.063999999999999,40,Germany,Premium,Active,3,Premium Loyalists
U108522,296.8,4,0.7262500000000001,4,0.25,0.25,0.6653333333333333,46,Australia,Mobile,Churned,2,At-Risk Low Engagement
U108523,209.9,3,0.6213333333333333,3,0.0,0.3333333333333333,1.299,35,United States,Standard,Active,2,At-Risk Low Engagement
U108524,500.1,7,0.7918571428571429,4,0.2857142857142857,0.5714285714285714,1.8643333333333336,36,United States,Basic,Active,3,Premium Loyalists
U108525,1008.3000000000001,14,0.7095714285714285,8,0.35714285714285715,0.5714285714285714,8.861999999999998,44,Japan,Premium,Active,1,Global Bingers
U108526,729.2,12,0.6633333333333333,8,0.25,0.5,7.595999999999998,16,Canada,Premium,Churned,1,Global Bingers
U108527,262.4,5,0.5018,3,0.2,0.6,3.1649999999999996,22,Canada,Premium,Active,0,Genre Explorers
U108528,1130.8,16,0.7359375,8,0.4375,0.25,10.127999999999998,30,Canada,Premium,Active,1,Global Bingers
U108529,266.8,3,0.589,2,0.3333333333333333,0.6666666666666666,0.7990000000000002,18,India,Basic,Active,0,Genre Explorers
U108530,441.7,6,0.7383333333333333,6,0.5,0.0,3.797999999999999,30,South Korea,Premium,Active,3,Premium Loyalists
U108531,25.9,1,0.763,1,0.0,0.0,0.26633333333333337,30,South Korea,Basic,Churned,2,At-Risk Low Engagement
U108532,341.2,6,0.7221666666666667,5,0.0,0.3333333333333333,1.5980000000000003,35,United Kingdom,Basic,Churned,2,At-Risk Low Engagement
U108533,15.0,1,0.442,1,1.0,1.0,0.16633333333333333,33,Spain,Mobile,Active,4,Casual Browsers
U108534,347.8,9,0.5641111111111111,9,0.3333333333333333,0.1111111111111111,5.696999999999999,46,Brazil,Premium,Active,3,Premium Loyalists
U108535,159.9,2,0.7335,2,0.0,0.5,0.5326666666666667,40,India,Basic,Active,0,Genre Explorers
U108536,261.3,3,0.6693333333333333,3,0.3333333333333333,0.6666666666666666,0.7990000000000002,33,India,Basic,Active,0,Genre Explorers
U108537,428.5,6,0.7348333333333333,5,0.3333333333333333,0.5,0.998,30,Brazil,Mobile,Active,3,Premium Loyalists
U108538,209.3,3,0.7479999999999999,3,0.3333333333333333,0.3333333333333333,0.7990000000000002,33,Japan,Basic,Churned,2,At-Risk Low Engagement
U108539,477.3,7,0.6722857142857143,4,0.14285714285714285,0.42857142857142855,1.8643333333333336,33,Spain,Basic,Active,3,Premium Loyalists
U108540,331.5,4,0.8565,3,0.25,0.25,1.0653333333333335,64,Brazil,Basic,Active,2,At-Risk Low Engagement
U108541,756.6,13,0.6526153846153846,7,0.3076923076923077,0.46153846153846156,3.462333333333334,16,Japan,Basic,Active,3,Premium Loyalists
U108542,1343.0,22,0.6411363636363636,10,0.22727272727272727,0.18181818181818182,9.526,22,France,Standard,Active,1,Global Bingers
U108543,355.40000000000003,5,0.7428,5,0.2,0.2,0.8316666666666667,21,South Korea,Mobile,Active,2,At-Risk Low Engagement
U108544,343.5,6,0.5533333333333333,5,0.3333333333333333,0.16666666666666666,2.598,37,Mexico,Standard,Active,3,Premium Loyalists
U108546,279.9,5,0.7712,2,0.4,0.2,3.1649999999999996,27,Mexico,Premium,Active,4,Casual Browsers
U108547,71.6,1,0.534,1,0.0,0.0,0.433,44,South Korea,Standard,Active,2,At-Risk Low Engagement
U108548,48.3,1,0.947,1,0.0,1.0,0.6329999999999999,38,India,Premium,Active,0,Genre Explorers
U108549,503.0,10,0.6844,8,0.2,0.3,6.329999999999999,45,United Kingdom,Premium,Active,3,Premium Loyalists
U108550,432.7,8,0.709125,6,0.25,0.25,5.063999999999999,48,Brazil,Premium,Active,3,Premium Loyalists
U108551,154.5,2,0.5894999999999999,2,0.0,0.0,1.2659999999999998,16,Australia,Premium,Active,2,At-Risk Low Engagement
U108552,100.5,3,0.5883333333333334,3,0.6666666666666666,0.3333333333333333,1.8989999999999996,42,United States,Premium,Active,4,Casual Browsers
U108553,156.0,2,0.825,1,1.0,0.5,1.2659999999999998,18,Brazil,Premium,Churned,4,Casual Browsers
U108554,146.4,2,0.727,2,0.0,0.5,1.2659999999999998,36,United States,Premium,Active,0,Genre Explorers
U108555,403.9,4,0.74025,4,0.5,0.0,1.0653333333333335,33,United Kingdom,Basic,Active,4,Casual Browsers
U108556,391.7,6,0.8168333333333333,6,0.0,0.8333333333333334,3.797999999999999,33,United States,Premium,Active,0,Genre Explorers
U108557,240.6,5,0.6748000000000001,5,0.0,0.4,3.1649999999999996,19,Mexico,Premium,Active,2,At-Risk Low Engagement
U108558,669.1,10,0.6758,8,0.4,0.2,4.33,46,Mexico,Standard,Active,3,Premium Loyalists
U108559,86.6,1,0.666,1,1.0,0.0,0.16633333333333333,18,Canada,Mobile,Churned,4,Casual Browsers
U108560,346.1,5,0.602,4,0.0,0.0,2.165,43,India,Standard,Active,2,At-Risk Low Engagement
U108561,589.0,8,0.671625,7,0.25,0.5,2.130666666666667,16,Mexico,Basic,Active,3,Premium Loyalists
U108562,345.1,5,0.796,4,0.0,0.6,0.8316666666666667,33,India,Mobile,Churned,0,Genre Explorers
U108564,286.2,3,0.8109999999999999,2,0.3333333333333333,0.6666666666666666,1.299,62,India,Standard,Active,0,Genre Explorers
U108565,1796.5,28,0.7237142857142856,11,0.17857142857142858,0.5,12.124,16,United States,Standard,Active,1,Global Bingers
U108566,373.9,5,0.7285999999999999,4,0.4,0.2,0.8316666666666667,25,India,Mobile,Churned,2,At-Risk Low Engagement
U108567,361.2,5,0.7628,5,0.2,0.8,2.165,27,India,Standard,Active,0,Genre Explorers
U108568,521.6,6,0.6766666666666667,3,0.16666666666666666,0.6666666666666666,3.797999999999999,61,United States,Premium,Active,0,Genre Explorers
U108569,288.1,4,0.78225,4,0.0,0.5,2.5319999999999996,33,France,Premium,Active,0,Genre Explorers
U108570,669.6,10,0.8523,7,0.4,0.7,6.329999999999999,46,Mexico,Premium,Active,3,Premium Loyalists
U108571,100.9,1,0.691,1,1.0,0.0,0.16633333333333333,37,Mexico,Mobile,Active,4,Casual Browsers
U108572,457.4,9,0.7032222222222222,8,0.5555555555555556,0.4444444444444444,5.696999999999999,19,Australia,Premium,Active,3,Premium Loyalists
U108574,164.3,2,0.786,2,0.0,0.0,0.33266666666666667,26,Japan,Mobile,Churned,2,At-Risk Low Engagement
U108576,591.6,8,0.734625,6,0.375,0.375,2.130666666666667,37,United States,Basic,Active,3,Premium Loyalists
U108577,485.7,8,0.825875,7,0.625,0.25,2.130666666666667,46,Canada,Basic,Active,3,Premium Loyalists
U108578,494.2,6,0.7471666666666666,5,0.6666666666666666,0.5,3.797999999999999,16,India,Premium,Active,3,Premium Loyalists
U108579,627.4,9,0.7096666666666667,5,0.3333333333333333,0.3333333333333333,2.3970000000000002,30,India,Basic,Active,3,Premium Loyalists
U108580,24.5,1,0.521,1,1.0,0.0,0.433,43,Japan,Standard,Active,4,Casual Browsers
U108581,361.2,5,0.7022,3,0.6,0.2,2.165,20,France,Standard,Churned,4,Casual Browsers
U108582,39.8,1,0.452,1,0.0,0.0,0.433,33,Mexico,Standard,Active,2,At-Risk Low Engagement
U108584,793.1,12,0.7607499999999999,10,0.25,0.3333333333333333,7.595999999999998,43,United States,Premium,Active,1,Global Bingers
U108585,1256.6,16,0.688125,9,0.25,0.3125,6.928,38,France,Standard,Active,1,Global Bingers
U108586,442.9,6,0.6848333333333333,5,0.3333333333333333,0.16666666666666666,1.5980000000000003,42,Germany,Basic,Active,3,Premium Loyalists
U108587,79.3,1,0.445,1,0.0,1.0,0.433,44,India,Standard,Active,0,Genre Explorers
U108588,163.4,2,0.822,1,0.0,0.5,0.866,31,Brazil,Standard,Churned,0,Genre Explorers
U108589,526.1,8,0.642625,5,0.5,0.125,5.063999999999999,46,Australia,Premium,Active,3,Premium Loyalists
U108590,630.0999999999999,9,0.7021111111111111,4,0.3333333333333333,0.2222222222222222,3.897,26,Canada,Standard,Active,3,Premium Loyalists
U108592,73.1,1,0.761,1,0.0,1.0,0.16633333333333333,16,India,Mobile,Churned,0,Genre Explorers
U108593,256.6,5,0.7398,4,0.2,0.4,2.165,25,United States,Standard,Active,2,At-Risk Low Engagement
U108594,399.9,5,0.7038,5,0.2,0.2,1.3316666666666668,61,United States,Basic,Active,2,At-Risk Low Engagement
U108595,140.0,3,0.7636666666666666,3,0.6666666666666666,0.3333333333333333,1.8989999999999996,41,United States,Premium,Active,4,Casual Browsers
U108596,328.79999999999995,6,0.6351666666666667,4,0.16666666666666666,0.5,3.797999999999999,41,Brazil,Premium,Active,3,Premium Loyalists
U108597,644.8000000000001,12,0.6510833333333333,9,0.5,0.16666666666666666,7.595999999999998,24,United Kingdom,Premium,Active,1,Global Bingers
U108599,28.7,1,0.7,1,0.0,0.0,0.433,30,Brazil,Standard,Churned,2,At-Risk Low Engagement
U108600,62.199999999999996,2,0.583,1,0.0,0.5,0.866,33,United States,Standard,Churned,2,At-Risk Low Engagement
U108601,201.6,3,0.61,3,0.3333333333333333,0.3333333333333333,0.7990000000000002,56,Spain,Basic,Churned,2,At-Risk Low Engagement
U108602,101.1,3,0.673,3,1.0,0.6666666666666666,1.299,46,Japan,Standard,Churned,4,Casual Browsers
U108603,278.3,6,0.635,4,0.16666666666666666,0.3333333333333333,0.998,35,Brazil,Mobile,Active,2,At-Risk Low Engagement
U108604,52.0,1,0.584,1,0.0,1.0,0.6329999999999999,34,United States,Premium,Churned,0,Genre Explorers
U108605,519.9,12,0.6524166666666666,7,0.25,0.25,5.196,43,United States,Standard,Active,3,Premium Loyalists
U108606,122.3,3,0.5666666666666667,3,0.3333333333333333,0.3333333333333333,0.7990000000000002,18,Canada,Basic,Churned,2,At-Risk Low Engagement
U108607,435.4,4,0.76925,4,0.75,0.5,2.5319999999999996,16,United Kingdom,Premium,Churned,4,Casual Browsers
U108608,402.79999999999995,10,0.6767,7,0.4,0.4,2.6633333333333336,42,United States,Basic,Active,3,Premium Loyalists
U108609,139.2,2,0.6885,2,0.0,0.0,0.5326666666666667,34,United States,Basic,Active,2,At-Risk Low Engagement
U108610,227.1,4,0.7302500000000001,4,0.0,0.0,1.0653333333333335,18,Spain,Basic,Active,2,At-Risk Low Engagement
U108611,893.8,10,0.7708,7,0.3,0.2,6.329999999999999,16,United Kingdom,Premium,Active,1,Global Bingers
U108612,707.9,12,0.7511666666666666,8,0.3333333333333333,0.5,7.595999999999998,44,United States,Premium,Active,1,Global Bingers
U108613,145.8,2,0.768,1,0.5,1.0,0.5326666666666667,27,Canada,Basic,Active,0,Genre Explorers
U108614,344.2,5,0.6178,5,0.4,0.4,1.3316666666666668,38,Mexico,Basic,Active,3,Premium Loyalists
U108616,302.9,3,0.7553333333333333,2,0.3333333333333333,1.0,1.299,33,United Kingdom,Standard,Churned,0,Genre Explorers
U108617,77.0,1,0.886,1,0.0,0.0,0.6329999999999999,26,Canada,Premium,Active,2,At-Risk Low Engagement
U108619,382.6,10,0.6940999999999999,8,0.4,0.3,6.329999999999999,40,Brazil,Premium,Active,3,Premium Loyalists
U108620,480.79999999999995,10,0.6953,7,0.2,0.1,1.6633333333333333,30,India,Mobile,Active,3,Premium Loyalists
U108621,247.9,3,0.7433333333333333,3,0.3333333333333333,0.0,1.8989999999999996,30,United States,Premium,Active,2,At-Risk Low Engagement
U108622,592.1999999999999,7,0.7392857142857142,6,0.2857142857142857,0.14285714285714285,1.8643333333333336,41,Germany,Basic,Active,3,Premium Loyalists
U108623,518.9,9,0.6532222222222223,7,0.1111111111111111,0.3333333333333333,5.696999999999999,42,India,Premium,Active,3,Premium Loyalists
U108624,465.3,8,0.58725,7,0.25,0.625,3.464,20,Canada,Standard,Active,3,Premium Loyalists
U108625,157.9,1,0.929,1,0.0,1.0,0.26633333333333337,33,United Kingdom,Basic,Active,0,Genre Explorers
U108626,35.5,1,0.378,1,0.0,1.0,0.433,27,Germany,Standard,Active,0,Genre Explorers
U108627,293.4,5,0.6559999999999999,4,0.2,0.2,0.8316666666666667,34,Brazil,Mobile,Churned,2,At-Risk Low Engagement
U108628,235.10000000000002,3,0.631,3,0.0,0.0,1.299,51,Canada,Standard,Churned,2,At-Risk Low Engagement
U108629,403.0,6,0.672,4,0.3333333333333333,0.6666666666666666,0.998,38,Japan,Mobile,Active,0,Genre Explorers
U108630,260.1,4,0.7335,3,0.5,0.5,1.732,59,South Korea,Standard,Active,4,Casual Browsers
U108631,328.3,5,0.8215999999999999,4,0.6,0.6,2.165,36,United States,Standard,Active,4,Casual Browsers
U108632,120.3,2,0.616,2,1.0,0.0,0.5326666666666667,32,Japan,Basic,Churned,4,Casual Browsers
U108633,347.0,6,0.7313333333333333,5,0.3333333333333333,0.6666666666666666,3.797999999999999,33,Germany,Premium,Active,3,Premium Loyalists
U108634,41.8,1,0.773,1,0.0,0.0,0.26633333333333337,35,India,Basic,Active,2,At-Risk Low Engagement
U108635,202.1,2,0.84,2,0.5,0.0,0.866,37,India,Standard,Churned,4,Casual Browsers
U108637,335.2,5,0.5862,5,0.2,0.2,2.165,31,Japan,Standard,Active,2,At-Risk Low Engagement
U108638,497.5,7,0.7335714285714285,5,0.2857142857142857,0.42857142857142855,3.031,25,Canada,Standard,Active,3,Premium Loyalists
U108639,822.9000000000001,12,0.7099166666666666,8,0.4166666666666667,0.3333333333333333,3.1960000000000006,46,Canada,Basic,Active,3,Premium Loyalists
U108640,135.8,4,0.53175,4,0.25,0.5,1.732,16,Brazil,Standard,Active,2,At-Risk Low Engagement
U108641,134.6,2,0.46099999999999997,2,0.5,0.5,0.33266666666666667,35,Brazil,Mobile,Active,4,Casual Browsers
U108642,512.4,7,0.6747142857142857,6,0.0,0.5714285714285714,1.8643333333333336,16,United Kingdom,Basic,Active,3,Premium Loyalists
U108643,1142.6,19,0.6418947368421053,11,0.21052631578947367,0.47368421052631576,8.227,39,Mexico,Standard,Active,1,Global Bingers
U108644,249.8,4,0.652,4,0.0,0.5,1.732,29,South Korea,Standard,Active,0,Genre Explorers
U108645,463.79999999999995,7,0.6498571428571428,5,0.42857142857142855,0.42857142857142855,3.031,16,United Kingdom,Standard,Active,3,Premium Loyalists
U108646,120.1,3,0.7123333333333334,3,0.0,0.6666666666666666,1.8989999999999996,45,South Korea,Premium,Active,0,Genre Explorers
U108647,88.0,2,0.8500000000000001,2,0.0,1.0,0.5326666666666667,16,Germany,Basic,Churned,0,Genre Explorers
U108648,744.7,11,0.7164545454545455,8,0.45454545454545453,0.36363636363636365,4.763,33,Japan,Standard,Active,3,Premium Loyalists
U108649,150.4,4,0.7995,3,0.0,0.5,2.5319999999999996,42,Mexico,Premium,Active,0,Genre Explorers
U108650,199.70000000000002,3,0.8283333333333335,2,0.0,0.6666666666666666,1.299,50,Japan,Standard,Active,0,Genre Explorers
U108651,31.0,1,0.544,1,0.0,0.0,0.16633333333333333,16,Mexico,Mobile,Churned,2,At-Risk Low Engagement
U108652,93.4,1,0.943,1,0.0,0.0,0.16633333333333333,27,Germany,Mobile,Active,2,At-Risk Low Engagement
U108653,200.29999999999998,3,0.5353333333333333,3,0.0,0.0,0.7990000000000002,47,Canada,Basic,Churned,2,At-Risk Low Engagement
U108655,1058.3,16,0.733875,10,0.4375,0.375,4.261333333333334,49,Germany,Basic,Active,1,Global Bingers
U108656,291.1,6,0.7605,3,0.5,0.3333333333333333,1.5980000000000003,64,Brazil,Basic,Churned,4,Casual Browsers
U108657,226.3,2,0.8225,2,0.0,0.0,0.866,27,South Korea,Standard,Active,2,At-Risk Low Engagement
U108658,659.8,7,0.7347142857142857,6,0.2857142857142857,0.2857142857142857,3.031,38,India,Standard,Active,3,Premium Loyalists
U108659,345.8,4,0.648,4,0.25,0.75,1.732,29,South Korea,Standard,Active,0,Genre Explorers
U108660,244.6,3,0.561,3,0.3333333333333333,0.3333333333333333,0.7990000000000002,16,Germany,Basic,Churned,2,At-Risk Low Engagement
U108661,32.7,1,0.545,1,0.0,0.0,0.26633333333333337,32,Canada,Basic,Churned,2,At-Risk Low Engagement
U108662,49.0,1,0.48,1,0.0,1.0,0.16633333333333333,16,India,Mobile,Active,0,Genre Explorers
U108663,312.4,5,0.7565999999999999,3,0.0,0.4,0.8316666666666667,27,United States,Mobile,Active,0,Genre Explorers
U108664,1113.4,13,0.7033076923076924,10,0.38461538461538464,0.5384615384615384,3.462333333333334,16,Germany,Basic,Active,1,Global Bingers
U108665,186.10000000000002,2,0.763,2,0.0,0.0,1.2659999999999998,39,Brazil,Premium,Active,2,At-Risk Low Engagement
U108666,741.7,10,0.6703,6,0.1,0.3,4.33,24,India,Standard,Active,3,Premium Loyalists
U108667,955.9,12,0.6905,7,0.08333333333333333,0.25,7.595999999999998,16,India,Premium,Active,1,Global Bingers
U108668,464.9,8,0.75875,4,0.125,0.0,3.464,44,United Kingdom,Standard,Active,3,Premium Loyalists
U108670,206.5,2,0.7275,2,1.0,0.0,0.5326666666666667,28,United Kingdom,Basic,Active,4,Casual Browsers
U108671,267.9,4,0.7252500000000001,4,0.25,0.5,1.732,22,Mexico,Standard,Churned,0,Genre Explorers
U108672,45.3,1,0.781,1,0.0,0.0,0.16633333333333333,47,United States,Mobile,Churned,2,At-Risk Low Engagement
U108673,183.7,2,0.7255,2,0.0,1.0,0.5326666666666667,37,Canada,Basic,Active,0,Genre Explorers
U108674,77.2,1,0.594,1,0.0,1.0,0.26633333333333337,26,United States,Basic,Churned,0,Genre Explorers
U108675,179.2,4,0.63175,2,0.25,0.5,2.5319999999999996,16,India,Premium,Active,0,Genre Explorers
U108676,1342.9,18,0.6944444444444444,10,0.2777777777777778,0.3333333333333333,11.393999999999998,64,Japan,Premium,Active,1,Global Bingers
U108677,736.9,14,0.7074285714285714,8,0.42857142857142855,0.42857142857142855,8.861999999999998,57,France,Premium,Active,1,Global Bingers
U108678,598.1,11,0.6484545454545455,9,0.36363636363636365,0.18181818181818182,6.962999999999999,51,United States,Premium,Active,1,Global Bingers
U108679,133.2,4,0.70175,4,0.25,0.25,2.5319999999999996,25,Germany,Premium,Active,2,At-Risk Low Engagement
U108681,267.0,4,0.7075,4,0.25,0.5,2.5319999999999996,38,South Korea,Premium,Churned,0,Genre Explorers
U108682,244.6,4,0.71125,4,0.0,0.5,2.5319999999999996,23,Japan,Premium,Active,0,Genre Explorers
U108683,278.4,4,0.644,3,0.0,0.5,0.6653333333333333,22,France,Mobile,Churned,0,Genre Explorers
U108684,217.8,4,0.6785,4,0.0,1.0,1.0653333333333335,51,United States,Basic,Active,0,Genre Explorers
U108685,252.4,3,0.7959999999999999,3,0.0,0.6666666666666666,0.7990000000000002,33,Canada,Basic,Active,0,Genre Explorers
U108686,218.3,2,0.7224999999999999,2,0.5,0.5,1.2659999999999998,20,Mexico,Premium,Churned,4,Casual Browsers
U108687,350.7,5,0.7168,4,0.4,0.2,1.3316666666666668,45,United Kingdom,Basic,Active,2,At-Risk Low Engagement
U108688,182.1,2,0.8075,2,0.5,0.5,0.5326666666666667,27,Canada,Basic,Active,4,Casual Browsers
U108689,206.7,3,0.591,2,0.6666666666666666,0.3333333333333333,1.8989999999999996,16,Japan,Premium,Active,4,Casual Browsers
U108690,73.6,2,0.5920000000000001,2,0.0,0.0,0.866,20,United States,Standard,Churned,2,At-Risk Low Engagement
U108691,91.0,3,0.7136666666666667,3,0.0,0.6666666666666666,1.299,27,United Kingdom,Standard,Active,0,Genre Explorers
U108692,277.4,4,0.72225,4,0.25,0.5,1.0653333333333335,36,France,Basic,Churned,0,Genre Explorers
U108693,259.7,3,0.7076666666666668,3,0.6666666666666666,0.3333333333333333,0.7990000000000002,36,Brazil,Basic,Active,4,Casual Browsers
U108694,137.4,3,0.6733333333333333,3,0.6666666666666666,0.0,1.8989999999999996,48,United States,Premium,Active,4,Casual Browsers
U108695,1071.9,15,0.6261333333333333,10,0.4666666666666667,0.6,6.495,31,Spain,Standard,Active,1,Global Bingers
U108696,348.40000000000003,4,0.74,3,0.0,0.25,1.0653333333333335,28,United States,Basic,Active,2,At-Risk Low Engagement
U108697,463.0,8,0.694375,6,0.25,0.5,3.464,48,India,Standard,Active,3,Premium Loyalists
U108698,447.1,7,0.6001428571428572,6,0.14285714285714285,0.2857142857142857,1.8643333333333336,45,United States,Basic,Active,3,Premium Loyalists
U108699,253.9,4,0.764,4,0.5,0.25,1.0653333333333335,31,Spain,Basic,Churned,4,Casual Browsers
U108700,217.70000000000002,3,0.5733333333333334,3,0.3333333333333333,0.0,0.7990000000000002,37,United States,Basic,Active,2,At-Risk Low Engagement
U108701,360.3,5,0.7656,5,0.2,0.2,2.165,28,France,Standard,Active,3,Premium Loyalists
U108702,416.9,8,0.681875,5,0.625,0.25,2.130666666666667,20,France,Basic,Active,3,Premium Loyalists
U108703,570.6,8,0.642125,7,0.375,0.25,3.464,60,India,Standard,Active,3,Premium Loyalists
U108704,472.9,5,0.6978,4,0.2,0.6,2.165,27,Canada,Standard,Active,0,Genre Explorers
U108705,314.2,7,0.731,5,0.14285714285714285,0.2857142857142857,3.031,37,Germany,Standard,Active,3,Premium Loyalists
U108706,317.4,7,0.647,4,0.5714285714285714,0.7142857142857143,1.8643333333333336,16,Japan,Basic,Active,4,Casual Browsers
U108707,416.09999999999997,6,0.6875,3,0.0,0.3333333333333333,1.5980000000000003,42,Brazil,Basic,Active,2,At-Risk Low Engagement
U108708,444.6,7,0.6554285714285715,4,0.7142857142857143,0.2857142857142857,1.8643333333333336,19,India,Basic,Active,4,Casual Browsers
U108709,48.7,2,0.5994999999999999,2,0.0,0.5,0.866,54,India,Standard,Active,2,At-Risk Low Engagement
U108710,527.4,6,0.6868333333333334,4,0.5,0.3333333333333333,3.797999999999999,55,India,Premium,Active,3,Premium Loyalists
U108711,33.599999999999994,2,0.4715,2,0.0,0.0,0.5326666666666667,40,United States,Basic,Churned,2,At-Risk Low Engagement
U108712,215.4,6,0.537,5,0.16666666666666666,0.0,3.797999999999999,35,South Korea,Premium,Active,2,At-Risk Low Engagement
U108713,408.8,5,0.7253999999999999,5,0.2,0.2,3.1649999999999996,31,United States,Premium,Active,3,Premium Loyalists
U108714,516.8,7,0.6558571428571429,4,0.0,0.8571428571428571,1.8643333333333336,33,United Kingdom,Basic,Churned,0,Genre Explorers
U108715,384.7,7,0.7224285714285713,6,0.42857142857142855,0.2857142857142857,1.8643333333333336,38,Japan,Basic,Active,3,Premium Loyalists
U108716,700.6,13,0.7285384615384616,7,0.38461538461538464,0.38461538461538464,3.462333333333334,35,Japan,Basic,Active,3,Premium Loyalists
U108717,127.9,3,0.6073333333333334,3,0.3333333333333333,0.0,0.7990000000000002,45,France,Basic,Active,2,At-Risk Low Engagement
U108718,434.4,9,0.6592222222222222,8,0.4444444444444444,0.4444444444444444,3.897,22,United Kingdom,Standard,Active,3,Premium Loyalists
U108719,411.9,5,0.6378,4,0.4,0.2,1.3316666666666668,52,Canada,Basic,Active,2,At-Risk Low Engagement
U108720,783.5,12,0.5944166666666667,10,0.08333333333333333,0.08333333333333333,7.595999999999998,28,United Kingdom,Premium,Active,1,Global Bingers
U108721,73.8,1,0.458,1,0.0,0.0,0.433,25,Canada,Standard,Active,2,At-Risk Low Engagement
U108722,425.2,9,0.7535555555555555,6,0.0,0.2222222222222222,5.696999999999999,38,Mexico,Premium,Active,3,Premium Loyalists
U108723,324.0,6,0.6503333333333333,6,0.16666666666666666,0.16666666666666666,3.797999999999999,39,United States,Premium,Active,3,Premium Loyalists
U108724,416.2,6,0.7945000000000001,6,0.16666666666666666,0.8333333333333334,2.598,16,Brazil,Standard,Churned,0,Genre Explorers
U108725,338.5,7,0.8931428571428571,5,0.42857142857142855,0.14285714285714285,1.1643333333333334,28,United States,Mobile,Active,3,Premium Loyalists
U108726,386.6,7,0.7151428571428572,6,0.14285714285714285,0.2857142857142857,1.1643333333333334,16,Germany,Mobile,Active,3,Premium Loyalists
U108727,542.0,14,0.6347857142857143,9,0.35714285714285715,0.35714285714285715,6.062,25,Germany,Standard,Active,1,Global Bingers
U108728,333.2,5,0.7706,5,0.6,0.6,1.3316666666666668,26,Australia,Basic,Active,4,Casual Browsers
U108729,311.4,4,0.757,4,0.0,0.5,1.732,37,Australia,Standard,Active,0,Genre Explorers
U108730,234.2,3,0.8213333333333334,3,0.0,0.3333333333333333,0.7990000000000002,24,United Kingdom,Basic,Churned,2,At-Risk Low Engagement
U108731,197.60000000000002,3,0.7949999999999999,3,0.6666666666666666,0.0,1.299,27,India,Standard,Active,4,Casual Browsers
U108732,324.9,5,0.734,4,0.8,1.0,2.165,49,United States,Standard,Active,4,Casual Browsers
U108733,315.0,5,0.694,4,0.4,0.2,2.165,58,Germany,Standard,Active,2,At-Risk Low Engagement
U108734,612.1999999999999,11,0.654,7,0.09090909090909091,0.5454545454545454,6.962999999999999,22,Spain,Premium,Active,3,Premium Loyalists
U108735,22.1,1,0.788,1,0.0,0.0,0.26633333333333337,46,South Korea,Basic,Churned,2,At-Risk Low Engagement
